鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
中山區,租賃房屋,臺北市中山區中山北路一段３３巷１５號７樓之１,0.0,,,,1150515,土地0建物1車位0,七層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121113,198.32,2,2,2,有,無,無,115000,580,,0.0,0,,RPWNMLPKNHLGFCA58CC,整棟(戶)出租,無,1150605~1170604,有,冷氣、熱水器、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區新生北路二段９６號１２樓之４,0.0,,,,1150512,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711224,35.010000000000005,1,0,1,有,有,有,15800,451,,0.0,0,續租案件；,RPOOMLPKNHLGFCA87CC,獨立套房,有,1150525~1160524,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區南京東路二段１０８號１３樓之１８,0.0,,,,1150511,土地0建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0990917,48.73,1,1,1,有,無,無,33000,677,,0.0,0,,RPROMLPKNHLGFCA18CC,獨立套房,有,1150517~1160516,有,,
中山區,租賃房屋,臺北市中山區五常街５３巷７號五樓,0.0,,,,1150513,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661110,103.14,3,2,2,有,無,有,31200,303,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫之物件。續租案件；,RPVOMLPKNHLGFCA58CC,整棟(戶)出租,無,1150601~1160531,無,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區新生北路三段６１號９樓之２１,0.0,,,,1150511,土地0建物1車位0,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650907,96.93,2,2,1,有,有,無,25000,258,,0.0,0,管理費：1400元，租金不含管理費，由承租人負擔。,RPOPMLPKNHLGFCA97CC,整棟(戶)出租,有,1150515~1160514,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區林森北路１０７巷８２號五樓之４,0.0,,,,1150511,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831205,40.510000000000005,1,1,1,有,有,有,26000,642,,0.0,0,多人共同承租2；續租案件；,RPRPMLPKNHLGFCA28CC,獨立套房,有,1150525~1170524,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區民生東路一段７７號六樓之４,0.0,,,,1150512,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0810422,81.06,2,1,1,有,有,有,28000,345,,0.0,0,續租案件；,RPTPMLPKNHLGFCA48CC,整棟(戶)出租,有,1150606~1170605,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區內湖路一段７３７巷５１弄７號,0.0,,,,1150514,土地0建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土造,0670130,51.27,0,1,0,有,無,無,46000,897,,0.0,0,分租店面租金總額含稅；租賃建物部分範圍，且未計入共有部分面積；,RPUPMLPKNHLGFCA58CC,,無,1150601~1170531,無,,
中山區,租賃房屋+車位,臺北市中山區中山北路二段４４巷２２號４樓,0.0,,,,1150515,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),多戶住宅（Ｈ２）,鋼筋混凝土造,1130715,223.01000000000002,4,2,2,有,無,無,104000,466,坡道平面,0.0,0,,RPXPMLPKNHLGFCA88CC,整棟(戶)出租,無,1150520~1160519,有,熱水器、瓦斯或天然氣,
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1150511,土地0建物0車位0,十一層,15,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0721005,49.31,300,10,300,有,無,有,25910,525,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPQNMLPKNHLGFDA08CC,分租套房,有,1150523~1160522,有,冷氣、熱水器、電視機、冰箱,一般轉租
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1150511,土地0建物0車位0,十二層,15,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0721005,29.21,300,10,300,有,無,有,19800,678,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPRNMLPKNHLGFDA18CC,分租套房,有,1150630~1160520,有,冷氣、熱水器、電視機、冰箱,一般轉租
