鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
南屯區,房地(土地+建物)+車位,臺中市南屯區益豐路二段與龍富五街口,45.11,住,,,1150520,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,161.68,2,2,2,有,無,29140000,220922,坡道平面,42.0,2700000,,RPUNMLKLNHLGFCB97CB,打里摺樂田田,C棟5號,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十一街與文心南五路三段,53.13,住,,,1150514,土地1建物1車位1,二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,206.2,0,0,0,無,無,39880000,207651,坡道平面,24.26,2100000,毛胚屋；,RPVNMLKLNHLGFCB08CB,精銳ABBA,2F-F號,
后里區,房地(土地+建物)+車位,臺中市后里區雲頭路共和巷,19.53,,鄉村區,乙種建築用地,1150515,土地1建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.22,2,2,2,有,無,6440000,86769,升降機械,14.01,0,,RPPNMLKLNHLGFDB57CB,后科 The One,4A1號,
后里區,房地(土地+建物)+車位,臺中市后里區雲頭路共和巷,19.53,,鄉村區,乙種建築用地,1150515,土地1建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.22,2,2,2,有,無,6240000,84074,升降機械,14.01,0,,RPQNMLKLNHLGFDB67CB,后科 The One,2A1號,
后里區,房地(土地+建物)+車位,臺中市后里區雲頭路共和巷,22.57,,鄉村區,乙種建築用地,1150520,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.29,2,2,2,有,無,7060000,86850,升降機械,14.01,0,,RPRNMLKLNHLGFDB77CB,后科 The One,3A3號,
后里區,房地(土地+建物)+車位,臺中市后里區雲頭路共和巷,22.57,,鄉村區,乙種建築用地,1150519,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.29,2,2,2,有,無,7060000,86850,升降機械,14.01,0,,RPSNMLKLNHLGFDB87CB,后科 The One,3A5號,
后里區,房地(土地+建物)+車位,臺中市后里區雲頭路共和巷,22.57,,鄉村區,乙種建築用地,1150519,土地1建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.29,2,2,2,有,無,7190000,88449,升降機械,14.01,0,,RPTNMLKLNHLGFDB97CB,后科 The One,4A5號,
后里區,房地(土地+建物)+車位,臺中市后里區雲頭路共和巷,22.57,,鄉村區,乙種建築用地,1150519,土地1建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.29,2,2,2,有,無,7240000,89064,升降機械,14.01,0,,RPUNMLKLNHLGFDB08CB,后科 The One,5A3號,
豐原區,房地(土地+建物)+車位,臺中市豐原區愛國街,20.27,商,,,1150518,土地1建物1車位3,二十七層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,259.8,3,2,2,有,無,32850000,151461,坡道平面,93.42,7650000,,RPVNMLKLNHLGFDB18CB,大宅豐鼎,B2棟27號,
沙鹿區,房地(土地+建物),臺中市沙鹿區福幼街,148.4,住,,,1150520,土地3建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,179.14,4,3,5,有,無,26000000,145138,,0.0,0,,RPPNMLKLNHLGFFB77CB,哲宇CASA+,特棟D號,
