鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
仁德區,土地,文賢段1282-7地號,366.62,農,,,1141107,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4512280,12308,,0.0,0,,RPWNMLMLNHLGFID56DA,0.0,0.0,0.0,無,
仁德區,土地,文賢段1262地號,413.96,農,,,1141114,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6318600,15264,,0.0,0,,RPQNMLMLNHLGFID58DA,0.0,0.0,0.0,無,153
仁德區,土地,文賢段1262-1地號,445.55,農,,,1141114,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6052240,13584,,0.0,0,,RPRNMLMLNHLGFID68DA,0.0,0.0,0.0,無,153
仁德區,土地,文賢段1262-2地號,445.18,農,,,1141110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6046960,13583,,0.0,0,,RPSNMLMLNHLGFID78DA,0.0,0.0,0.0,無,153
永康區,房地(土地+建物),臺南市永康區埔園里中山路３５４號三樓之６,8.91,商,,,1141107,土地2建物1車位0,三層，四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851106,102.62,3,2,2,有,有,6500000,63340,,0.0,0,其他增建；,RPUOMLLKOHLGFKD56DA,75.98,0.0,5.72,有,156
西港區,土地,港南段685-1地號,434.33,住,,,1141030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17349960,39946,,0.0,0,,RPVNMLKKOHLGFGD68DA,0.0,0.0,0.0,無,
西港區,土地,港南段685地號,775.14,住,,,1141030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,28587582,36881,,0.0,0,,RPUNMLKKOHLGFGD58DA,0.0,0.0,0.0,無,
安平區,房地(土地+建物),臺南市安平區建平五街２２巷３６弄３２號五樓之８,17.63,住,,,1140921,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811105,70.48,2,1,1,有,有,3850000,54625,,0.0,0,,RPXNMLSJOHLGFAD98DA,42.86,0.0,4.66,有,157
安南區,房地(土地+建物)+車位,臺南市安南區淵西路１６３號三樓之１,38.94,住,,,1140803,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150127,119.13,3,2,2,有,有,10130000,83749,一樓平面,14.89,1400000,預售屋、或土地及建物分件登記案件；,RPPOMLTJOHLGFBD48DA,69.7,0.0,4.77,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街５號四樓之５,39.9,住,,,1140825,土地1建物1車位2,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,201.78,4,2,2,有,有,18880000,102111,坡道平面,50.18,3400000,預售屋、或土地及建物分件登記案件；,RPQOMLKKOHLGFID48DA,92.61,0.0,8.05,有,
佳里區,房地(土地+建物),臺南市佳里區溪州６６之２９號,70.36,,鄉村區,乙種建築用地,1140713,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140814,152.71,4,2,4,有,無,8600000,56316,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTNMLTJOHLGFGD66DA,130.69,0.0,22.02,無,
安南區,房地(土地+建物),臺南市安南區海佃路二段３４２巷１１２號,81.14,住,,,1140613,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150114,157.71,4,2,3,有,無,20800000,131888,,0.0,0,其他增建；預售屋、或土地及建物分件登記案件；,RPQNMLTKLHLGFBD28DA,149.86,0.0,7.85,無,
仁德區,土地,鍾厝段885-1地號,45.68,都市：其他:道路用地,,,1140620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,615000,13463,,0.0,0,包含公共設施保留地用地；,RPTOMLMLNHLGFID98DA,0.0,0.0,0.0,無,
學甲區,房地(土地+建物),臺南市學甲區麻學路三段１２１巷８號,78.16,,鄉村區,乙種建築用地,1140509,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1150303,170.49,4,2,4,有,無,8500000,49856,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTNMLSJOHLGFGD56DA,154.7,0.0,15.79,無,
南區,房地(土地+建物),臺南市南區中華南路二段１７７巷６號,89.43,住,,,1140519,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1141231,139.36,3,2,3,有,無,19300000,138490,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUNMLKKOHLGFCD18DA,125.52,0.0,13.84,無,
學甲區,房地(土地+建物),臺南市學甲區麻學路三段１２１巷７號,78.16,,鄉村區,乙種建築用地,1140415,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1150303,170.49,4,2,4,有,無,8400000,49270,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRNMLSJOHLGFGD98DA,154.7,0.0,15.79,無,
